Date,Close,High,Low,Open,Volume,Close_5d_ahead,target,rsi,macd,macd_signal,macd_diff,sma_20,ema_20,bb_high,bb_low,bb_width,atr,stoch_k,stoch_d,Close_lag1,Close_lag2,Close_lag3
2014-12-18,311.39599609375,323.7090148925781,304.23199462890625,319.7850036621094,39173000,334.5719909667969,1,26.895139917316357,-12.101753074534258,-6.803354988106126,-5.298398086428132,357.57870025634764,349.909371560991,398.1407717363005,317.0166287763948,81.12414295990573,13.710768775700645,9.557100162073763,5.592526259756849,319.7760009765625,327.06201171875,345.3450012207031
2014-12-19,317.8429870605469,318.5329895019531,306.7690124511719,311.1789855957031,23823100,322.53399658203125,1,31.664069800313882,-13.091777421197321,-8.061039474724366,-5.030737946472955,354.69629974365233,346.85543017999635,397.8664748109218,311.5261246763829,86.34035013453888,13.571712223920688,18.3397000711375,11.705759616802682,311.39599609375,319.7760009765625,327.06201171875
2014-12-20,329.9559936523437,330.32501220703125,316.04400634765625,317.6189880371094,20856700,319.00799560546875,0,39.63225169147339,-12.751963749052663,-8.999224329590026,-3.752739419462637,352.29174957275393,345.24596003450563,395.34871306544926,309.2347860800586,86.11392698539066,13.622376055024569,35.69802927417619,21.198276502462488,317.8429870605469,311.39599609375,319.7760009765625
2014-12-21,320.8429870605469,329.6289978027344,318.90301513671875,329.5429992675781,15207600,327.92401123046875,1,36.21128763506764,-13.067369930631969,-9.812853449798414,-3.254516480833555,349.37164916992185,342.9218673703191,392.6417728512214,306.1015254886223,86.54024736259908,13.438847659353168,23.1360545836939,25.724594643002533,329.9559936523437,317.8429870605469,311.39599609375
2014-12-22,331.885986328125,334.11700439453125,320.42498779296875,321.0679931640625,22315100,315.8630065917969,0,42.66927565516764,-12.28464412071628,-10.307211583981989,-1.977432536734291,346.9001983642578,341.87083108058636,388.19118339021384,305.60921333830174,82.5819700519121,13.456931155225263,47.002627204141284,35.27890368733713,320.8429870605469,329.9559936523437,317.8429870605469
2014-12-23,334.5719909667969,336.2869873046875,329.6019897460937,332.0169982910156,16574200,317.239013671875,0,44.15035463268939,-11.317133282845873,-10.509195923754767,-0.8079373590911061,344.87829742431643,341.17570345070163,384.3872552806414,305.36933956799146,79.01791571264994,12.97322161260873,53.11159096348463,41.08342425043994,331.885986328125,320.8429870605469,329.9559936523437
2014-12-24,322.53399658203125,334.7409973144531,321.35699462890625,334.385009765625,15092300,312.6700134277344,0,39.25566469847733,-11.390437639619961,-10.685444266927806,-0.7049933726921545,342.5247970581055,339.4003027965426,381.46556411292624,303.58403000328474,77.8815341096415,13.002563117818598,32.03851545404811,44.05091120722468,334.5719909667969,331.885986328125,320.8429870605469
2014-12-25,319.00799560546875,322.6700134277344,316.9580078125,322.2860107421875,9883640,310.73699951171875,0,37.929253264244146,-11.599340702007794,-10.868223553943803,-0.7311171480639906,339.6324966430664,337.4581783021546,376.481252844633,302.78374044149984,73.69751240313315,12.481809010491153,30.103488903465276,38.417865106999336,322.53399658203125,334.5719909667969,331.885986328125
2014-12-26,327.92401123046875,331.42401123046875,316.62701416015625,319.1520080566406,16410500,320.1929931640625,0,43.15933138012429,-10.919575863969726,-10.878494015948988,-0.04108184802073822,337.28944702148436,336.55016239056545,370.6982674686708,303.88062657429793,66.81764089437286,12.647179586192678,48.268293971903496,36.8034327764723,319.00799560546875,322.53399658203125,334.5719909667969
2014-12-27,315.8630065917969,328.9110107421875,312.6300048828125,327.5830078125,15185200,314.2489929199219,0,38.440760111585135,-11.22468838809067,-10.947732890377324,-0.27695549771334527,334.3278472900391,334.579957076397,364.110920939858,304.54477364022017,59.566147299637805,12.906738605705701,23.696129968881827,34.0226376147502,327.92401123046875,319.00799560546875,322.53399658203125
2014-12-28,317.239013671875,320.02801513671875,311.0780029296875,316.1600036621094,11676600,315.0320129394531,0,39.25669609888547,-11.226053038628379,-11.003396920027535,-0.22265611860084356,332.09434814453124,332.92843865691873,359.9033231333911,304.2853731556714,55.61794997771972,12.62411529151467,27.335428424833246,33.09995078853952,315.8630065917969,327.92401123046875,319.00799560546875
2014-12-29,312.6700134277344,320.2669982910156,312.3070068359375,317.70098876953125,12302500,281.0820007324219,0,37.48025593522815,-11.463668632871304,-11.095451262596288,-0.36821737027501555,330.11689910888674,330.9990648255678,357.5424082513104,302.6913899664631,54.85101828484733,12.29096358891206,20.270535778433675,23.767364724049582,317.239013671875,315.8630065917969,327.92401123046875
2014-12-30,310.73699951171875,314.8089904785156,309.3729858398437,312.718994140625,12528300,264.19500732421875,0,36.72311823552203,-11.673395138665512,-11.211040037810134,-0.4623551008553779,328.3354995727539,329.06934431948696,355.93588042387006,300.7351187216378,55.200761702232285,11.801323663894907,20.293265852864398,22.633076685377105,312.6700134277344,317.239013671875,315.8630065917969
2014-12-31,320.1929931640625,320.1929931640625,310.21099853515625,310.9140014648437,13942900,274.4739990234375,0,42.80942276075667,-10.95035635311882,-11.158903300871872,0.20854694775305127,326.8198486328125,328.2239775427799,352.65676002397066,300.9829372416544,51.67382278231628,11.671371589967146,49.79255087216221,30.118784167820092,310.73699951171875,312.6700134277344,317.239013671875
2015-01-01,314.2489929199219,320.4349975585937,314.00299072265625,320.4349975585937,8036550,286.1889953613281,0,40.19239219818285,-10.733247849979591,-11.073772210693416,0.3405243607138253,324.9051986694336,326.89302662631724,348.40332627924045,301.4070710596268,46.99625521961366,11.297131250393596,25.34042564190045,31.80874745564235,320.1929931640625,310.73699951171875,312.6700134277344
2015-01-02,315.0320129394531,315.8389892578125,313.56500244140625,314.0790100097656,7860650,294.3370056152344,0,40.70661860070891,-10.378369245107478,-10.934691617576231,0.5563223724687525,323.28799896240236,325.7634062751873,344.74048540950776,301.83551251529695,42.9049728942108,10.652620933680213,21.0263312462158,32.053102586759486,314.2489929199219,320.1929931640625,310.73699951171875
2015-01-03,281.0820007324219,315.1499938964844,281.0820007324219,314.84600830078125,33054400,283.3489990234375,1,29.04572345833496,-12.6903215199697,-11.285817598054924,-1.4045039219147757,319.76049957275393,321.50803431873345,344.37815737027466,295.1428417752332,49.23531559504147,12.325147521564661,0.0,15.45558562937208,315.0320129394531,314.2489929199219,320.1929931640625
2015-01-04,264.19500732421875,287.2300109863281,257.61199951171875,281.14599609375,55629100,290.4079895019531,1,25.181628757954527,-15.704171676485146,-12.16948841374097,-3.534683262744176,315.7029998779297,316.0496507954463,347.7462097856694,283.65978997019,64.08641981547942,13.560352089639283,8.367345197209334,9.797892147808376,281.0820007324219,315.0320129394531,314.2489929199219
2015-01-05,274.4739990234375,278.34100341796875,265.0840148925781,265.0840148925781,43962800,274.7959899902344,1,31.182919562834925,-17.06650882394291,-13.148892495781357,-3.9176163281615537,313.07359924316404,312.09006491239785,349.3127077130342,276.8344907732939,72.47821693974026,13.60218380421862,21.432478078154492,9.933274425121272,264.19500732421875,281.0820007324219,315.0320129394531
